select * from headword_exs where Trs regexp '.+\)。\S.*';
WdID	PoSID	MnID	col_Order	Wd	Wd2	exid	Ex	IPA	Trs
16344	0	0	16243	ミーズーワン	⸢ミーズー⸣ワン	2	⸢ミーズー⸣ワー　⸢ナー⸣ヌ	[⸢miːʣuː⸣waː ⸢naː⸣nu]	(視力が強くない)。⸢クース　ッふー⸣カー　⸢ミーズー⸣ワ　⸣ナルン[⸢kuːsu ffuː⸣kaː ⸢miːʣuː⸣wa ⸣naruŋ](トウガラシを食べると目が強くなる)という。
16349	0	0	16245	ミースカミヌバン	⸢ミー⸣スカミヌ　⸣バン	1	ミ⸢ドーン⸣ッふァー　⸢マイフナー⸣　マ⸢ラン⸣カー　⸢ミー⸣スカミヌバン　ナルン⸢ダー	[mi⸢doːŋ⸣ffaː ⸢maifunaː⸣ ma⸢raŋ⸣kaː ⸢miː⸣sukaminuban narun⸢daː]	(女の子は賢く成長しないと行かず後家<味噌瓶の番人>になるぞ)。父母が娘に対して教え諭すことば
16366	0	0	16262	ミーチ	⸢ミーチ	2	⸣トゥシェー　⸢ミーチ⸣　ナルン	[⸣tu̥ʃeː ⸢miːʧi⸣ naruŋ]	(年は三歳になる)。助数詞を伴う場合、⸢ミームトゥ[⸢miːmutu](三本)、⸢ミーカ[⸢miːka](三日)、⸢ミーティ[⸢miːti](三年)、⸢ミームシ[⸢miːmuʃi](三度{EOS}三回)、ミ⸢ツァール[mi⸢ʦaːru](三人)などのようになる
16337	0	0	16268	ミーッサールン	⸣ミー　ッ⸢サールン	2	⸣ミー　ッ⸢サーリ⸣ミー	[⸣miː s⸢saːri⸣miː]	(目を瞑ってごらん)。目をつぶる(\ruby{瞑}{ツブ}る)。目を閉じる。
16367	0	0	16274	ミーティ	⸢ミーティ	2	⸣アッパー　⸢マーラシティ　ミーティ⸣　ナ⸢リ⸣スバン⸢ナー	[⸣ʔappaː ⸢maːraʃi̥ti miːti⸣ na⸢ri⸣suban⸢naː]	(お祖母さんが亡くなって三年になるんだ<わい>ねえ)。(数)三年。
16621	0	1	16546	ミチ	⸣ミチ	12	フ⸢ナ⸣バルミチ	[ɸu⸢na⸣barumiʧi]	(船原道)。ウ⸢ブドゥマ⸣ルミチ[ʔu⸢buduma⸣rumiʧi](大泊道)等がある。
16658	0	0	16577	ミツァ	⸣ミツァ	1	ア⸢ガミツァ	[ʔa⸢gamiʦa]	(赤粘土{EOS}赤土)。「爾多(ニタ)の水~。」『出雲風土記』の転訛したものか。
16671	0	0	16598	ミツム	ミ⸢ツ⸣ム	2	⸣ミーナ　ミ⸢ツム⸣ヌ　⸢ペー⸣リティ　ヤ⸢ミ⸣シバ　⸣ミー　パ⸢タッキティ⸣　イキ　フ⸢キ⸣カキティ　⸣トゥリ　ッ⸢ふォー⸣リ	[⸣miːna mi⸢ʦumu⸣nu ⸢peː⸣riti ja⸢mi⸣ʃiba ⸣miː pḁ⸢takkiti⸣ ʔiki ɸu̥⸢ki⸣kakiti ⸣turi f⸢foː⸣ri]	(目にごみが入って痛いので、目を開いて息を吹きかけて取ってください)。乳幼児の目糞<目やに>は母親が母乳を垂らして塵を流し、除去していた
16807	0	0	16742	ムク	⸣ムク	1	イ⸢チバン⸣ムク	[ʔi⸢ʧibam⸣muku]	(長女の婿{EOS}⸢一番婿」の義)。⸣ムクッふァ[⸣mukuffa](婿{EOS}「婿子」の義)ともいう。
16842	0	0	16778	ムス	⸣ムス	1	ムユスは、ム⸢ス⸣ユ	[mu⸢su⸣ju]	(六十を)の音位転倒(メタテーゼ)。『鳩間島古典民謡古謡集』
16846	1	1	16782	ムスン	ム⸢スン	4	⸢パー⸣ク　ム⸢シ⸣バ	[⸢paː⸣ku mu⸢ʃi⸣ba]	(早く毟れよ)。つねる(抓る)。
16855	0	0	16794	ムチ	ム⸢チ	11	カ⸢サン⸣パームチ	[kḁ⸢sam⸣paːmuʧi]	(木の葉餅<柏の葉餅{EOS}芋餅>))。フ⸢チャ⸣ギ[ɸu̥⸢ʧa⸣gi](十五夜の餅)、フ⸢カン⸣ガイ[ɸu̥⸢kaŋ⸣gai](十五夜に作るどろどろの餅{EOS}<吹き上がり>の転訛か)などがある。
16863	0	0	16806	ムチイズ	ム⸢チイズ	1	ム⸢チイゾー⸣　アミツァバ　⸢ムン⸣ダニ　⸢スー⸣カー　イッ⸢ケナ　ホーサリ⸣タン	[mu⸢ʧiʔiʣoː⸣ ʔamiʦaba ⸢mun⸣dani ⸢suː⸣ka ʔik⸢kena hoːsari⸣taŋ]	(のこぎりだいは、ヤドカリを\ruby{餌}{エサ}にるすと、よく釣れた)。煮魚にも\ruby{蒲鉾}{カマ|ボコ}の原料にも重宝された
16913	1	1	16854	ムトゥ	⸣ムトゥ	2	⸢バン⸣テーヤ　⸣ムトゥヤー　⸢ダー	[⸢ban⸣teːja mutujaː⸢daː]	(私の家は本家<元家>だよ)。⸢ヤーム⸣トゥ[⸢jaːmu⸣tu](本家)と言うのが普通。
16918	0	0	16863	ムトゥサカサ	ム⸢トゥサカ⸣サ	1	ム⸢トゥサカサ⸣ヌ　⸣ヤーナ　サ⸢カサン⸣ケー　ア⸢ツァ⸣マローリティ　⸢カンピュー⸣ル　キ⸢ザルキザルヌ　ピュール⸣　ク⸢ローッ⸣タ	[mu⸢tusakasa⸣nu ⸣jaːna sḁ⸢kasaŋ⸣keː ʔa⸢ʦa⸣maroːriti ⸢kampjuː⸣ru ki⸢ʣarukiʣarunu pjuːru⸣ ku⸢roːt⸣ta]	(本司の家に司の方々が集まられて、神行事の日程<日和>を定め<\ruby{繰}{ク}>られた)。「女司　初代　西加治工モヤ、大工ユブシ、島袋マカト、兼久トナマ、大工ユブシ、友利米、加治工千代、通事ハル、鳩間アキ。テジリビ　初代　友利津久利、兼久宜舎、兼久伊佐、兼久屋真、兼久宜佐、兼久三戸、米盛富太郎。テジリビは昔から友利家の血統から送り出され、神ツカサは加治工家から出ることになっている」『蒲葵の下で』(田代浩著)
16919	0	0	16864	ムトゥザリ	ム⸢トゥザリ	1	ク⸢ヌ　キー⸣ヤ　ッ⸢サール⸣ヌ　⸢ペー⸣リティ　ム⸢トゥザリ　シーベー	[ku⸢nu kiː⸣ja s⸢saːru⸣nu ⸢peː⸣riti mu⸢tuʣari ʃiːbeː]	(この樹木は白蟻が入って根元から枯れている)。「元枯れ」の義。
16920	2	0	16866	ムドゥシ	ム⸢ドゥ⸣シ	1	⸢ケー⸣ラ	[⸢keː⸣ra]	(回{EOS}度{EOS}「返り」の類義語)。⸢ケー⸣ラ[⸢keː⸣ra]には、何度も試みる前向きの語感が伴う。
16956	0	0	16908	ムニイズン	⸣ムニ　イ⸢ズン	1	ミ⸢ドゥ⸣モー　ヤー⸢ラヤーラ⸣シル　⸣ムネー　イ⸢ズ⸣ダー	[mi⸢du⸣moː jaː⸢rajaːra⸣ʃiru ⸣muneː ʔi⸢ʣu⸣daː]	(女は柔らかく物を言うんだよ)。/ムニ　イザバ　チチシミ　フチヌ　フカユ　イダスナヨー　イダシカラー　マタトゥ　フクミヤ　ナラヌ　デンサー/(もしも物を言うときは慎み深くして、簡単に口外するなよ{EOS}一旦口外した言葉は二度と口の中へ含み直すことはできないものだよ、真に)(上原のデンサー節)
17177	0	0	17006	ムミ	ム⸢ミ	1	⸢マイ　アーシティ⸣　ム⸢ミ⸣　ニ⸢ブ⸣クナー　⸣プシバ	[⸢mai ʔaːʃi̥ti⸣ mu⸢mi⸣ ni⸢bu⸣kunaː ⸣pu̥ʃiba]	(稲を脱穀して\ruby{籾}{モミ}をニ⸢ブ⸣ク{SqBr}ni⸢bu⸣ku{/SqBr}<\ruby{稲掃}{イナ|バ}き\ruby{筵}{ムシロ}>で干しなさい)。ム⸢ミガラ[mu⸢migara](籾殻)のついたままの米穀。ピ⸢キウシ[pi̥⸢kiʔuʃi](碾き臼)で挽いて玄米にするもの。⸢ザイレー⸣マイ[⸢ʣaireː⸣mai](在来種の米{EOS}⸣ウシノー{SqBr}ʔuʃinoː{/SqBr}やダ⸢ネー⸣マ{SqBr}da⸢neː⸣ma{/SqBr}など)は、のげ(\ruby{芒}{ノギ})が長いので、\ruby{搗}{ツキ}き臼で搗いて芒を除去した後に碾き臼で挽いて籾殻を除去し、玄米にした。昔は、その一連の作業を⸣カトゥン[⸣katuŋ](かつ<搗くこと>{EOS}「搗、ツク、カツ」『類聚名義抄』の転訛したもの)といった。従って芒の付いた籾を⸣カティマイ[⸣katimai](籾{EOS}搗く<カツ>ことを要する米)といった。
17178	0	0	17007	ムミガラ	ム⸢ミガラ	1	ム⸢ミガラ⸣　ア⸢ツァ⸣ミティ　⸢モーシ	[mu⸢migara⸣ ʔa⸢ʦa⸣miti ⸢moːʃi]	(籾殻を集めて燃やせ)。籾殻は燃やしたり、畑に入れて肥料にしたりした。また十分に水洗いした後、乾燥して枕の中に詰めて利用することもあった。肩こりに効くという評判が立つほどだった。
17086	0	0	17051	ムラヤクサ	ム⸢ラヤクサ	1	ヤ⸢ク⸣サ	[ja⸢ku⸣sa]	(総代を補佐する村役人{EOS}西村と東村より各一人、合計二人選出される)。⸢ジンバイ[⸢ʤimbai](配膳係り{EOS}ヤ⸢ク⸣サ{SqBr}ja⸢ku⸣sa{/SqBr}を補佐する最下級の村役人{EOS}十五・六歳の男子で、西村と東村より各二名、合計四人選出される{EOS}⸢膳配り」の義{EOS}神行事の際に必要な⸣グシパナ{SqBr}⸣guʃipana{/SqBr}<神酒や花米>を徴収したり、什器類を借り受け、返済する仕事や、ヤクサと一緒に神事に必要な魚や蛸を漁獲する仕事に従事する)等が村行事を取り仕切っていた。
17088	0	0	17053	ムリイー	ム⸢リイー	1	ヤ⸢マ⸣バコー　⸢ソー⸣ル　バ⸢コーシンカ⸣ヌ　ム⸢リイー⸣　ス⸢コールンティ　トゥンナキンラ⸣　ウキティ　⸢パン⸣タ　⸢シー　ベー⸣ダー	[ja⸢ma⸣bakoː ⸢soː⸣ru ba⸢koːʃiŋka⸣nu mu⸢riʔiː⸣ su̥⸢koːrunti tunnakinra⸣ ʔukiti ⸢pan⸣ta ⸢ʃiː beː⸣daː]	(建築用材伐り出しの共同作業をされる共同作業人員の握り飯を作るために鶏鳴の時刻から起きて繁忙を極めているよ)。握り飯を「握る」ことを、ス⸢ブ⸣ルン[su⸢bu⸣ruŋ](絞る)という
17120	0	2	17087	ムングル	⸢ムン⸣グル	1	⸢ムン⸣グル　⸢カイ⸣シティ　⸣マミ　マカ⸢ナー	[⸢muŋ⸣guru ⸢kai⸣ʃi̥ti ⸣mami maka⸢naː]	(麦を収穫した後の畑を耕して豆を播こうねえ)。⸢ムン⸣グルウン[⸢muŋ⸣guruʔuŋ](名)麦を収穫した後の畑に植えた芋。豆を収穫した後の畑に植える芋を、マ⸢ミ⸣グルウン[ma⸢mi⸣guruʔuŋ]といい、粟を収穫した後の畑に植えた芋を、⸢アー⸣グルウン[⸢ʔaː⸣guruʔuŋ]という。マ⸢ミ⸣グルウン[ma⸢mi⸣guruʔuŋ](豆を収穫した後の芋)が最もよく稔るといわれている。
17128	0	0	17095	ムンドー	⸢ムン⸣ドー	1	⸢ヤームン⸣ドー　ウ⸢クス⸣ナ⸢ヨー	[⸢jaːmun⸣doː ʔu⸢kusu⸣na⸢joː]	(家族喧嘩を起こすなよ)。/アサニビショール　ミドゥム　アサピキショール　ミドゥム　ウリカラードゥ　キワミティ　ムンドーヤ　クヌミョール　デンサー/(朝寝坊をする女、朝になって朝食用の芋ほりをする女、それから<ぞ>家庭の喧嘩ははじまるものだ)、「デンサー節」
17143	0	0	17114	メーク	⸢メー⸣ク	1	⸣イサー　ヤー⸢ディン　メー⸣ク　トゥ⸢リ⸣ソーッタ	[⸣ʔisaː jaː⸢dim meː⸣ku tu⸢ri⸣soːtta]	(医者は必ず脈を取られた)。⸢メー⸣ク　カ⸢サムン[⸢meː⸣ku kḁ⸢samuŋ](脈を取る<つかむ>)ともいう
17147	0	0	17118	メーケー	⸢メー⸣ケー	1	⸢メー⸣ケーヌ　イ⸢チバンザー⸣ヌ　⸢アンタナー⸣ル　ミ⸢ルコー⸣　マ⸢チ⸣　ス⸢コー⸣レータ	[⸢meː⸣keːnu ʔi⸢ʧibanʣaː⸣nu ⸢ʔantanaː⸣ru mi⸢rukoː⸣ ma⸢ʧi⸣ su̥⸢koː⸣reːta]	(メーケー<大城家>の一番座の東に弥勒神の面は\ruby{祀}{マツ}っておかれていた)。ミ⸢ルクン⸣ヤー[mi⸢rukuŋ⸣jaː](弥勒神の面を保管している家)ともいう。戦争中、大城貞夫氏の両親がマラリアに罹患して死去された。戦後大城貞夫氏が本家の大城サカイ氏に引き取られて育てられた後、一門の大城弘一氏が同家の跡を継がれて現在に至っている。
17186	0	0	17159	ヤー	⸣ヤー	12	⸢オー⸣ヌヤー	[⸢ʔoː⸣nujaː]	(豚舎)。⸢キー⸣ヤー[⸢kiː⸣jaː](木屋{EOS}建築用材を乾燥させる小屋)などがある。
17233	0	0	17206	ヤーッカラダキ	⸢ヤーッ⸣カラダキ	1	⸢ヤーッ⸣カラダキバ　キ⸢チ⸣バシー~	[⸢jaːk⸣karadakiba ki̥⸢ʧi⸣baʃiː~]	(頑丈な竹を垂木にして~)。⸢ヤーッ⸣カラ[⸢jaːk⸣kara](頑健な{EOS}頑丈な)にタ⸢キ[tḁ⸢ki](竹)が下接して合成語を造る際に　[t]　→　[d]　の音韻変化が起きた(連濁現象)もの。「アーパーレー歌」
17250	0	0	17225	ヤーヌピサ	⸢ヤー⸣ヌ　ピ⸢サ	1	⸢ユーピサヤー	[⸢juːpisajaː]	(四つ平家{EOS}寄棟の家)。フ⸢タピサヤー[ɸu̥⸢tapisajaː](二平家{EOS}切妻屋根)などという。
17318	0	0	17302	ヤキクガラスン	ヤ⸢キクガラスン	1	⸢タンガ⸣ッふァ　イ⸢ク⸣サナ　トゥ⸢ラ⸣リティ　ブ⸢ネーヤ⸣　キ⸢ム⸣バ　ヤ⸢キクガラシル　オー⸣ル	[⸢taŋga⸣ffa ʔi⸢ku⸣sana tu⸢ra⸣riti bu⸢neːja⸣ ki⸢mu⸣ba ja⸢kikugaraʃiru ʔoː⸣ru]	(一人息子を戦争で失って<取られて>、母親は胸<肝>を焦がしておられる)。ッ⸢ふァヌ⸣　ブ⸢ラーン⸣　ナルカー　ター⸢ン⸣　キモー　ヤ⸢キクガラスン。⸣キム　ヤ⸢キクガラサン⸣　ウヤー　⸢オーラ⸣ヌ[f⸢fanu⸣ bu⸢raːn⸣ narukaː taː⸢ŋ⸣ kimoː ja⸢kikugarasuŋ⸣。kimu ja⸢kikugarasaŋ⸣ ʔujaː ⸢ʔoːra⸣nu](子供が死ぬ<いなくなる>と誰でも胸を焦がすものだ{EOS}肝を焦がさない親は居られない)
17352	0	0	17341	ヤサイ	⸣ヤサイ	2	⸢パーヤサイ	[⸢paːjasai]	(葉野菜)。ナ⸢リ⸣ムヌヤサイ[na⸢ri⸣munujasai](生り物野菜)などがある。
17502	0	0	17500	ヤマ	⸣ヤマ	1	ウ⸢シヌ⸣　ヤマ	[ʔu⸢ʃinu⸣ jama]	(牛に曳かせて田や畑の土を鋤く農具)。床木の先端を削り、それに鉄製の犂を付け、床木の後部に軸木を立て、軸木から床木と平行に腕木を出し、床木との間に梁を渡して固定した鋤。腕木から綱を出して牛の⸣ッふァ[⸣ffa](鞍)に連結し、犂を曳かせて田や畑の土を鋤き起こす。
17529	0	0	17534	ヤマトゥ	ヤ⸢マ⸣トゥ	1	サ⸢ク⸣シェー　ヤ⸢マトゥ⸣ヌ　⸢ガッ⸣コー　ン⸢ザシ⸣タ	[sḁ⸢ku⸣ʃeː ja⸢matu⸣nu ⸢gak⸣koː ʔn⸢ʣaʃi̥⸣ta]	(長男は本土の学校に入学させた<出させた>)。/ウフヤマトゥ　ハズミョウリヨー　カンヤマトゥ　ハズミヨウリヨウ　ハーリ　アミタボリ　リュウガナシ~/(大大和の国を始めなされ、神の大和の国を始めなされて<囃子>　雨を賜りませ竜神様)ア⸢マン⸣グイ[ʔa⸢maŋ⸣gui](雨乞い歌)『鳩間島古典民謡古謡集』
17532	0	0	17537	ヤマトゥカウ	ヤ⸢マトゥ⸣カウ	1	ウ⸢キナー⸣カウ	[ʔu⸢kinaː⸣kau]	(沖縄線香)。ピ⸢サカウ[pi⸢sakau]<平香>、タ⸢キカウ[tḁ⸢kikau]<竹の線香>の対義語。
17579	0	0	17615	ヤラブ	ヤ⸢ラブ	1	ヤ⸢ラボー⸣　ナ⸢マ⸣キーン　⸢ムイルンダ　ヤー⸣ヌ　カ⸢ク⸣ナー　イ⸢バンセン	[ja⸢raboː⸣ na⸢ma⸣kiːm ⸢muirunda jaː⸣nu kḁ⸢ku⸣naː ʔi⸢baŋʃeŋ]	(ヤラブは生木も燃えるので屋敷<家の郭>には植えなかった)。材質が良いので箪笥やお膳等の家具類、挽物に利用された。樹脂が多く、生木のまま燃えるので、屋敷内に植えることを禁じられていた。
17605	0	0	17619	ヤリ	ヤ⸢リ-	3	ヤ⸢リ⸣プー	[ja⸢ri⸣puː]	(破れた帆)。ヤ⸢リ⸣カコー[ja⸢ri⸣kakoː](ぼろ<襤褸>)など。
17631	0	0	17646	ヤンツァン	⸢ヤンツァン	1	バ⸢ライヤンツァン⸣　サ⸢ヌ	[ba⸢raijanʦan⸣ sa⸢nu]	(笑いすらしない)。バ⸢ラインツァン　サヌ[ba⸢rainʦan sanu](笑いさえもいない)ともいう。
17631	0	0	17646	ヤンツァン	⸢ヤンツァン	2	ッ⸢ふァイヤンツァン⸣　サ⸢ヌ	[f⸢faijanʦan⸣ sa⸢nu]	(食べること<食らい>さえしない)。ッ⸢ふァインツァン　サヌ[f⸢fainʦan sanu](食べすらしない)ともいう。
17655	0	0	17659	ユー	⸣ユー	1	ア⸢チ⸣ユー	[ʔa⸢ʧi⸣juː]	(熱湯)。「~さし鍋に湯和可世<ユワカセ>子等~。万、3824」の義。
17660	0	0	17664	ユー	⸢ユー	4	⸢ユームシ	[⸢juːmuʃi]	(四回)。⸢ティー[⸢tiː](一つ)、⸢ター[⸢taː](二つ)、⸢ミー[⸢miː](三つ)、⸢ユー[⸢juː](四つ)、⸢イ⸣チ[⸢ʔi⸣ʧi](五つ)、⸢ムー[⸢muː](六つ)、⸢ナ⸣ナ[⸢na⸣na](七つ)、⸢ヤー[⸢jaː](八つ)、ク⸢ク⸣ヌ[ku̥⸢ku⸣nu](九つ)、⸢トゥー[⸢tuː](十)と数える数詞
17703	0	0	17691	ユージェー	⸣ユージェー	1	⸣ユザヤー	[⸣juʣajaː]	(松竹家{EOS}「寄合家」の音韻変化により、転訛したものと考えられる)。普通は、⸣ユージェー[⸣juːʣeː](松竹家)という。松竹家は、ユ⸢レー[ju⸢reː](寄合家)からの分家といわれている。⸢ヨリアイ」のイ段音に中舌母音[i̥]が残っていた時代に、[juri̥ai](寄り合い)→　[juʤi̥jeː]　→　[juʤeː]　→　[⸣juːʤeː](「松竹家」)と転訛したもの。一方、中舌母音[i̥]が前舌狭母音[i]に変化した後に、連母音[ai]が融合して[eː]となり、[joriai]　→　[jureː](寄り合い)と規則的に音韻変化して現在の「寄合家」の新方言ユ⸢レー[ju⸢reː](寄合家)が生成されたものである。この音韻現象は、古い時代の鳩間方言に中舌母音[i̥]が存在したことを証明する。
17692	0	0	17696	ユーシヌ	⸢ユーシヌ	1	ウ⸢ブヤー⸣ヌ　⸢ユーシヌヌ⸣　パラー　⸢キャーンギ⸣　シゥ⸢カイ⸣バ	[ʔu⸢bujaː⸣nu ⸢juːʃinunu⸣ paraː ⸢kjaːŋgi⸣ si̥⸢kai⸣ba]	(母屋の四つ角の柱は槙の木を使用しなさいよ)。よつじ。道が四つに分かれている辻。
17650	0	0	17781	ユイカウ	⸢ユイカウ	1	イ⸢ツァ⸣カウ	[ʔi⸢ʦa⸣kau]	(板香)。六本の線香を束ねたもの。板状に製造された線香。沖縄線香を一束<一結い>にしたもの。
17653	0	0	17787	ユイマール	⸢ユイマール	1	⸢ユイ	[⸢jui]	(⸢結い」の共同作業を回り順番<輪番>に行うこと)。「結い回り」の義。
17765	0	0	17789	ユガフ	ユ⸢ガフ	1	ユ⸢ガフユー⸣　ン⸢カイヨー⸣ラ	[ju⸢gaɸujuː⸣ ʔŋ⸢kaijoː⸣ra]	(豊年満作の世をお迎えしましょう)。/ダイククヌ　ミルク　バガ　パトゥマニ　イモチ　クトゥシカラ　パトゥマ　ユンガフデムヌ　ユンガフデムヌ　サーンサーン　ユ(グ)ーヤー　サーサーサー(大国の弥勒神様が我が鳩間島にいらっしゃって、今年から鳩間島は豊年満作であるよ、囃子)。弥勒歌<節>/『鳩間島古典民謡古謡集』
17778	0	0	17803	ユク	⸣ユク	2	ユ⸢ク⸣ヌ　⸢ナーン⸣　ユンダ　⸣ヌーンクイン　プ⸢スン⸣　ッ⸢ふィー　ナー⸣ヌ	[ju⸢ku⸣nu ⸢naːɲ⸣junda ⸣nuːŋkuim pu̥⸢suŋ⸣ f⸢fi naː⸣nu]	(欲がないから、何もかも他人にやって<与えて>しまった)。⸢ミー⸣ヌ　⸣ユコー　シゥ⸢カ⸣バン　⸢ティー⸣ヌ　⸣ユコー　⸣シケー　ナ⸢ラ⸣ヌ[⸢miː⸣nu ⸣jukoː si̥⸢ka⸣ban ⸢tiː⸣nu ⸣jukoː ⸣ʃi̥keː na⸢ra⸣nu](見るだけなら良いが、取る欲を出してはならない<目の欲はついても、手の欲はついてはならない>)<諺>
17821	0	0	17848	ユコー	ユ⸢コー	1	トゥ⸢シ⸣グル　⸣ナルカー　ビ⸢コーンッふァー⸣　ユ⸢コー⸣ナール　ニ⸢ビ⸣ウキ　⸢スータル	[tu⸢ʃi⸣guru ⸣narukaː bi⸢koːŋffaː⸣ ju⸢koː⸣naːru ni⸢bi⸣ʔuki ⸢suːtaru]	(年頃になると男の子は裏座<一番裏座>で寝起きしたものだ)。二番裏座は物置や、⸣シラ[⸣ʃira](産屋{EOS}産室)に利用された。
17863	0	0	17888	ユチル	ユ⸢チル	1	ユ⸢チルダキ⸣シ　ユ⸢チル⸣　フミティル　⸣ガヤーヤーン　⸢カー⸣ラヤーン　フ⸢コーッ⸣タ	[ju⸢ʧirudaki⸣ʃi ju⸢ʧiru⸣ ɸumitiru ⸣gajaːjaːŋ ⸢kaː⸣rajaːŋ ɸu̥⸢koːt⸣ta]	(えつり竹でえつりを編んで<ぞ>茅葺屋根も瓦葺屋根も葺かれたものだ)。/ヤー　タマシダリ　ユチルバ　シー　ヤーバ　スクリ　アンティスー/(ああ、玉簾をえつりにして家を造ってあるという)「あーぱーれー」(新室寿ぎ歌)『鳩間島古典民謡古謡集』
17881	0	0	17910	ユナカヌパイ	ユ⸢ナカ⸣ヌ　⸣パイ	1	⸢ユードゥー⸣シ	[⸢juːduː⸣ʃi]	(夜通し祈願する神事)の際に、夜中に行われる祈願(拝)。友利御嶽のウ⸢ブ⸣ヤー[ʔu⸢bu⸣jaː](本殿{EOS}母屋)で執り行われる。サ⸢カサ(司)は麻製の白衣裳を羽織るように着、ティジリビー(男性神職者)は麻製の⸢クンジキン[⸢kunʤikiŋ](紺地の着物)にカ⸢クフク⸣ビ[kḁ⸢kuɸu̥ku⸣bi](角帯)を締めて祈願する。
